timestamp,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-07-21 00:43:12.007931,21.18,10.66,132204699.0,159.0,270513687075,29501463,0.10106068333333333,6,49.340221,3.68,1.0,5.5,00:00:00,137.82
2023-07-21 00:43:13.015311,20.15,9.08,128709851.0,147.0,270543188538,36680582,0.11773966666666666,7,29.501463,3.68,0.0,5.1,00:00:00,126.85
2023-07-21 00:43:14.022530,29.14,21.24,2145742980.0,95.0,270579869120,41610604,0.1344176,8,36.680582,3.68,0.0,4.8,00:00:00,65.86
2023-07-21 00:43:15.026288,23.98,16.42,1383716841.0,114.0,270621479724,31634275,0.15109633333333333,9,41.610604,3.47,1.0,4.6,00:00:00,90.02
2023-07-21 00:43:16.033109,21.57,11.24,640690545.0,134.0,270653113999,30236429,0.1677756,10,31.634275,3.47,1.0,4.4,00:00:00,112.43
2023-07-21 00:43:17.040506,20.65,10.43,194584678.0,114.0,270683350428,29009543,0.18445368333333334,11,30.236429,3.47,0.0,4.4,00:00:00,93.35
2023-07-21 00:43:18.047939,19.89,8.14,140616713.0,112.0,270712359971,29367059,0.20113268333333334,12,29.009543,3.47,0.0,4.1,00:00:00,92.11
2023-07-21 00:43:19.055144,19.99,9.13,138582993.0,111.0,270741727030,28916584,0.21781278333333332,13,29.367059,3.47,0.0,4.1,00:00:00,91.01
2023-07-21 00:43:20.062182,19.86,7.91,128443605.0,97.0,270770643614,29350222,0.23449143333333333,14,28.916584,3.47,0.0,3.9,00:00:00,77.14
2023-07-21 00:43:21.069290,20.02,8.66,130120308.0,95.0,270799993836,28756756,0.25117085,15,29.350222,3.27,0.0,3.8,00:00:00,74.98
2023-07-21 00:43:22.076421,19.73,7.94,130199482.0,94.0,270828750592,29402002,0.26785095,16,28.756756,3.27,0.0,3.7,00:00:00,74.27
2023-07-21 00:43:23.083462,19.9,7.98,130043355.0,91.0,270858152594,28676122,0.28452744999999996,17,29.402002,3.27,0.0,3.7,00:00:00,71.1
2023-07-21 00:43:24.090588,19.67,7.69,128334087.0,93.0,270886828716,28894304,0.3012058833333333,18,28.676122,3.27,0.0,3.5,00:00:00,73.33
2023-07-21 00:43:25.097632,19.69,7.81,128681681.0,90.0,270915723020,28699184,0.3178854166666667,19,28.894304,3.09,0.0,3.5,00:00:00,70.31
2023-07-21 00:43:26.104762,19.63,7.37,128319854.0,91.0,270944422204,28615024,0.3345639166666666,20,28.699184,3.09,0.0,3.4,00:00:00,71.37
2023-07-21 00:43:27.111947,19.65,7.62,127794059.0,102.0,270973037228,28987094,0.3512454333333333,21,28.615024,3.09,0.0,3.3,00:00:00,82.35
2023-07-21 00:43:28.119132,19.78,7.81,129240162.0,107.0,271002024322,28853858,0.3679229666666667,22,28.987094,3.09,0.0,3.3,00:00:00,87.22
2023-07-21 00:43:29.126362,19.6,8.09,136729976.0,106.0,271030878180,28577892,0.38459983333333336,23,28.853858,3.09,0.0,3.2,00:00:00,86.4
2023-07-21 00:43:30.133551,19.63,8.03,129019975.0,99.0,271059456072,28695148,0.40128055,24,28.577892,3.09,0.0,3.1,00:00:00,79.37
2023-07-21 00:43:31.140526,19.65,7.41,129522798.0,93.0,271088151220,28602260,0.4179591833333333,25,28.695148,2.92,0.0,3.1,00:00:00,73.35
2023-07-21 00:43:32.147620,19.72,7.99,131614689.0,96.0,271116753480,29039634,0.43463653333333335,26,28.60226,2.92,0.0,3.1,00:00:00,76.28
2023-07-21 00:43:33.155299,19.91,8.35,127834625.0,92.0,271145793114,29007558,0.45131426666666663,27,29.039634,2.92,0.0,3.0,00:00:00,72.09
2023-07-21 00:43:34.162343,19.71,7.66,128989166.0,96.0,271174800672,28708059,0.4679915333333333,28,29.007558,2.92,0.0,3.0,00:00:00,76.28999999999999
2023-07-21 00:43:35.169575,19.7,7.92,130564348.0,92.0,271203508731,29139714,0.4846711,29,28.708059,2.77,0.0,3.0,00:00:00,72.3
2023-07-21 00:43:36.176856,19.83,8.52,129949003.0,96.0,271232648445,28733844,0.5013489,30,29.139714,2.77,0.0,2.9,00:00:01,76.17
2023-07-21 00:43:37.184009,19.68,8.02,129396314.0,103.0,271261382289,28796112,0.5180278,31,28.733844,2.77,0.0,2.9,00:00:01,83.32
2023-07-21 00:43:38.191099,19.84,8.21,128834042.0,102.0,271290178401,29076438,0.5347064166666667,32,28.796112,2.77,0.0,2.8,00:00:01,82.16
2023-07-21 00:43:39.198338,19.75,7.85,136179823.0,96.0,271319254839,28749073,0.5513857333333333,33,29.076438,2.77,0.0,2.8,00:00:01,76.25
2023-07-21 00:43:40.205595,19.74,8.21,129343764.0,96.0,271348003912,28931306,0.5680663333333332,34,28.749073,2.77,0.0,2.8,00:00:01,76.26
2023-07-21 00:43:41.212917,19.56,7.67,126837057.0,97.0,271376935218,28660426,0.5847454,35,28.931306,2.62,0.0,2.8,00:00:01,77.44
2023-07-21 00:43:42.220130,19.8,7.86,129832950.0,95.0,271405595644,28861017,0.6014238166666667,36,28.660426,2.62,0.0,2.8,00:00:01,75.2
2023-07-21 00:43:43.227355,19.7,7.17,127149005.0,92.0,271434456661,28881303,0.61810255,37,28.861017,2.62,0.0,2.7,00:00:01,72.3
2023-07-21 00:43:44.234316,19.88,8.04,128334726.0,92.0,271463337964,29169248,0.6347817833333332,38,28.881303,2.62,0.0,2.7,00:00:01,72.12
2023-07-21 00:43:45.241284,19.74,7.88,129083893.0,90.0,271492507212,28821231,0.6514617833333334,39,29.169248,2.49,0.0,2.7,00:00:01,70.26
2023-07-21 00:43:46.248330,19.71,7.43,127694183.0,100.0,271521328443,28756725,0.6681410999999999,40,28.821231,2.49,0.0,2.7,00:00:01,80.28999999999999
2023-07-21 00:43:47.255519,19.62,7.35,127980577.0,105.0,271550085168,28846890,0.6848192666666667,41,28.756725,2.49,0.0,2.6,00:00:01,85.38
2023-07-21 00:43:48.262591,19.93,8.27,130943152.0,105.0,271578932058,29210322,0.7014988833333333,42,28.84689,2.49,0.0,2.6,00:00:01,85.07
2023-07-21 00:43:49.269891,19.88,7.88,137405769.0,102.0,271608142380,28853850,0.7181793833333334,43,29.210322,2.49,0.0,2.6,00:00:01,82.12
2023-07-21 00:43:50.277074,19.95,8.41,129332457.0,96.0,271636996230,29092085,0.7348574833333333,44,28.85385,2.49,0.0,2.6,00:00:01,76.05
2023-07-21 00:43:51.284185,19.48,7.5,126747861.0,94.0,271666088315,28622837,0.7515358833333334,45,29.092085,2.37,0.0,2.6,00:00:01,74.52
2023-07-21 00:43:52.291798,19.91,8.58,130829938.0,101.0,271694711152,29123292,0.7682146666666667,46,28.622837,2.37,0.0,2.6,00:00:01,81.09
