timestamp,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-08-29 17:46:56.000440,14.69,,,40.5740321100451,121.25,0.48135,0.9522,0.0,,,,,15.3915,2.77,6.0,5.0,00:00:00,25.884032110045105
2023-08-29 17:46:57.001301,20.76,,,26.975591062518276,121.45,0.28916,0.6153,0.0,111045060144.0,18057304.0,0.03324116666666667,1.0,15.3915,2.77,6.0,3.5,00:00:00,6.215591062518275
2023-08-29 17:46:58.002579,24.74,,,37.41007194895218,121.4,0.31556,0.7429,0.0,111045060144.0,18057304.0,0.03324116666666667,1.0,15.3915,2.77,7.0,2.6,00:00:00,12.670071948952181
2023-08-29 17:46:59.003738,24.48,,,39.79096873878636,121.26,0.47016,0.9514,0.0,111063117448.0,17946032.0,0.04992253333333333,2.0,18.057304,2.77,7.0,2.0,00:00:00,15.31096873878636
2023-08-29 17:47:00.004452,23.59,,,26.26998892275557,121.56,0.19148,0.4922,0.0,111081063480.0,17562232.0,0.06659338333333334,3.0,17.946032,2.62,9.0,1.8,00:00:00,2.6799889227555695
2023-08-29 17:47:01.004923,23.41,,,39.63805821012924,121.36,0.34146,0.8156,0.0,111098625712.0,17071098.0,0.08327606666666668,4.0,17.562232,2.62,9.0,1.6,00:00:00,16.228058210129237
2023-08-29 17:47:02.006143,13.4,,,38.061661984458205,121.2,0.44288,0.9544,0.0,111115696810.0,9864122.0,0.09995781666666666,5.0,17.071098,2.62,5.0,1.8,00:00:00,24.661661984458206
2023-08-29 17:47:03.006627,23.6,,,26.011297439837872,121.51,0.16982,0.4152,0.0,111125560932.0,17515112.0,0.11663081666666668,6.0,9.864122,2.62,5.0,1.7,00:00:00,2.4112974398378704
2023-08-29 17:47:04.007845,20.75,,,41.27774318986677,121.34,0.37303,0.894,0.0,111143076044.0,15120582.0,0.13330708333333333,7.0,17.515112,2.41,7.0,1.6,00:00:00,20.52774318986677
2023-08-29 17:47:05.008768,14.18,,,35.799075816229504,121.27,0.40697,0.9603,0.0,111158196626.0,10406950.0,0.14998875,8.0,15.120582,2.41,7.0,1.5,00:00:00,21.619075816229504
2023-08-29 17:47:06.009162,24.37,,,28.204625295602934,121.55,0.24721,0.5984,0.0,111168603576.0,18084784.0,0.16666496666666666,9.0,10.40695,2.41,6.0,1.5,00:00:00,3.834625295602933
2023-08-29 17:47:07.010365,19.64,,,43.46247743727241,121.32,0.4121,0.9664,0.0,111186688360.0,14317724.0,0.18334835000000002,11.0,18.084784,2.41,6.0,1.5,00:00:00,23.82247743727241
2023-08-29 17:47:08.011464,14.65,,,33.60690835210006,121.29,0.38228,0.9508,0.0,111201006084.0,10732680.0,0.2000283833333333,12.0,14.317724,2.41,4.0,1.3,00:00:00,18.956908352100058
2023-08-29 17:47:09.012559,25.24,,,29.382164995278597,121.61,0.23729,0.5899,0.0,111211738764.0,18742296.0,0.21670403333333335,13.0,10.73268,2.41,4.0,1.4,00:00:00,4.142164995278598
2023-08-29 17:47:10.013731,18.93,,,43.235803215414116,121.35,0.38957,0.9598,0.0,111230481060.0,13762536.0,0.23338633333333333,14.0,18.742296,2.3,6.0,1.4,00:00:00,24.305803215414116
2023-08-29 17:47:11.014877,13.15,,,32.649621752012166,121.32,0.45709,0.9247,0.0,111244243596.0,9708722.0,0.25006781666666666,15.0,13.762536,2.3,6.0,1.3,00:00:00,19.499621752012168
2023-08-29 17:47:12.016024,26.64,,,28.0005655826572,121.69,0.16752,0.4146,0.0,111253952318.0,19548670.0,0.26675293333333333,16.0,9.708722,2.3,7.0,1.3,00:00:00,1.3605655826571983
2023-08-29 17:47:13.016529,17.52,,,31.012397096396132,121.62,0.24432,0.5856,0.0,111273500988.0,12737700.0,0.28341361666666665,17.0,19.54867,2.3,7.0,1.2,00:00:00,13.492397096396132
2023-08-29 17:47:14.017673,13.76,,,37.93098376284479,121.33,0.47388,0.9632,0.0,111286238688.0,10447333.0,0.30009165,18.0,12.7377,2.2,4.0,1.2,00:00:00,24.17098376284479
2023-08-29 17:47:15.018987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 17:47:16.020259,16.55,,,35.748177988600304,121.61,0.26469,0.5971,0.0,111316146660.0,11792352.0,0.3334500833333333,20.0,19.460639,2.2,5.0,1.2,00:00:00,19.198177988600303
2023-08-29 17:47:17.020559,14.72,,,34.580231535062936,121.36,0.47889,0.951,0.0,111327939012.0,11214249.0,0.3501102,21.0,11.792352,2.2,5.0,1.2,00:00:00,19.860231535062937
2023-08-29 17:47:18.021852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 17:47:19.023157,14.57,,,36.89108192695562,121.49,0.27536,0.6744,0.0,111358764233.0,10338631.0,0.38346175000000005,23.0,19.610972,2.2,7.0,1.1,00:00:00,22.32108192695562
2023-08-29 17:47:20.024319,17.14,,,33.98145977066205,121.3,0.54331,0.928,0.0,111369102864.0,13001124.0,0.40013693333333333,24.0,10.338631,2.02,4.0,1.2,00:00:00,16.84145977066205
2023-08-29 17:47:21.025596,26.05,,,28.268866490935963,121.63,0.17775,0.6542,0.0,111382103988.0,19145071.0,0.41682355,25.0,13.001124,2.02,4.0,1.1,00:00:00,2.2188664909359623
2023-08-29 17:47:22.026853,13.74,,,41.166725144473716,121.45,0.3949,0.8648,0.0,111401249059.0,9632033.0,0.43349325,26.0,19.145071,2.02,5.0,1.1,00:00:00,27.426725144473714
2023-08-29 17:47:23.028016,17.28,,,29.61901150718814,121.47,0.45034,0.8229,0.0,111410881092.0,13193834.0,0.45014866666666664,27.0,9.632033,2.02,5.0,1.1,00:00:00,12.33901150718814
2023-08-29 17:47:24.028544,26.21,,,27.286858862875867,121.68,0.20615,0.535,0.0,111424074926.0,18972214.0,0.46683041666666664,28.0,13.193834,1.94,7.0,1.1,00:00:00,1.0768588628758664
2023-08-29 17:47:25.029744,9.62,,,43.2860287829765,121.39,0.45387,0.9519,0.0,111443047140.0,7090104.0,0.4835094833333333,29.0,18.972214,1.94,7.0,1.1,00:00:00,33.666028782976504
2023-08-29 17:47:26.030894,20.65,,,27.998275710792655,121.44,0.38277,0.8473,0.0,111450137244.0,15476136.0,0.5001861833333333,30.0,7.090104,1.94,5.0,1.1,00:00:00,7.348275710792656
2023-08-29 17:47:27.032200,23.98,,,27.01111479816131,121.65,0.17277,0.4121,0.0,111465613380.0,17276158.0,0.5168667499999999,31.0,15.476136,1.94,5.0,1.1,00:00:00,3.0311147981613082
2023-08-29 17:47:28.032538,8.1,,,43.62284386303853,121.31,0.47465,0.9566,0.0,111482889538.0,5986970.0,0.5335493166666667,32.0,17.276158,1.94,4.0,1.1,00:00:00,35.52284386303853
2023-08-29 17:47:29.033715,22.07,,,25.77472441151555,121.51,0.40912,0.6284,0.0,111488876508.0,16563612.0,0.5502224833333333,33.0,5.98697,1.94,4.0,1.1,00:00:00,3.7047244115155493
2023-08-29 17:47:30.035017,22.34,,,28.456554331204885,121.52,0.25236,0.5535,0.0,111505440120.0,16064820.0,0.5669005333333333,34.0,16.563612,1.86,7.0,1.1,00:00:00,6.116554331204885
2023-08-29 17:47:31.035371,8.73,,,42.995442594922295,121.26,0.51067,0.9659,0.0,111521504940.0,6479010.0,0.5835796999999999,35.0,16.06482,1.86,7.0,1.1,00:00:00,34.26544259492229
2023-08-29 17:47:32.036587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 17:47:33.037887,21.1,,,29.0214246144365,121.44,0.22489,0.548,0.0,111545470392.0,15095616.0,0.61693855,37.0,17.486442,1.86,5.0,1.1,00:00:00,7.9214246144365
2023-08-29 17:47:34.039031,7.7,,,43.0663252799262,121.27,0.54234,0.9777,0.0,111560566008.0,5828809.0,0.63361275,38.0,15.095616,1.79,4.0,1.1,00:00:00,35.366325279926194
2023-08-29 17:47:35.040202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29 17:47:36.040536,20.88,,,28.69823612902044,121.63,0.23863,0.4905,0.0,111584468064.0,14745924.0,0.6669823666666667,40.0,18.073247,1.79,6.0,1.1,00:00:00,7.818236129020441
