timestamp,rapl_uj
2023-07-19 22:02:12.453233265,280939277625
2023-07-19 22:02:13.453907046,280984493908
2023-07-19 22:02:14.454638385,281013717470
2023-07-19 22:02:15.455170783,281050625326
2023-07-19 22:02:16.45585844,281092112386
2023-07-19 22:02:17.45660294,281123938976
2023-07-19 22:02:18.457340731,281153052948
2023-07-19 22:02:19.458059344,281181975025
2023-07-19 22:02:20.458819907,281211135268
2023-07-19 22:02:21.459503661,281240543018
2023-07-19 22:02:22.460321117,281270047024
2023-07-19 22:02:23.461045926,281299156402
2023-07-19 22:02:24.461711045,281327923014
2023-07-19 22:02:25.462529235,281357003779
2023-07-19 22:02:26.463369905,281385589464
2023-07-19 22:02:27.46418667,281414323932
2023-07-19 22:02:28.464955775,281443385549
2023-07-19 22:02:29.465718638,281472504298
2023-07-19 22:02:30.466464786,281501514192
2023-07-19 22:02:31.467186725,281530430104
2023-07-19 22:02:32.467996638,281559019674
2023-07-19 22:02:33.468824779,281588032643
2023-07-19 22:02:34.469599423,281616595860
2023-07-19 22:02:35.470426785,281645584074
2023-07-19 22:02:36.471143907,281674169616
2023-07-19 22:02:37.471847974,281703149592
2023-07-19 22:02:38.472575101,281731839954
2023-07-19 22:02:39.473239822,281760564816
2023-07-19 22:02:40.473996192,281789365069
2023-07-19 22:02:41.474746886,281817919680
2023-07-19 22:02:42.475518431,281847197163
2023-07-19 22:02:43.476339863,281875798824
2023-07-19 22:02:44.477028265,281904656832
2023-07-19 22:02:45.47785803,281933380410
2023-07-19 22:02:46.478734872,281962289283
2023-07-19 22:02:47.479548922,281990998598
2023-07-19 22:02:48.480323114,282019995750
2023-07-19 22:02:49.481060731,282049086952
2023-07-19 22:02:50.481898931,282077763432
2023-07-19 22:02:51.482723881,282106344594
2023-07-19 22:02:52.483613968,282135332220
2023-07-19 22:02:53.484419776,282164141349
2023-07-19 22:02:54.485098056,282193113038
2023-07-19 22:02:55.48585941,282221873561
2023-07-19 22:02:56.486584054,282250928415
2023-07-19 22:02:57.487348495,282279683164
2023-07-19 22:02:58.488106495,282308349343
2023-07-19 22:02:59.488860302,282337400214
2023-07-19 22:03:00.489659374,282365980146
2023-07-19 22:03:01.490460935,282394481908
2023-07-19 22:03:02.491263115,282423493474
2023-07-19 22:03:03.492080117,282452211030
2023-07-19 22:03:04.492939057,282481022319
2023-07-19 22:03:05.493724932,282510083172
2023-07-19 22:03:06.494415262,282539378806
2023-07-19 22:03:07.495118624,282568139338
2023-07-19 22:03:08.496003305,282597064350
2023-07-19 22:03:09.496833981,282625777806
2023-07-19 22:03:10.497537189,282654727344
2023-07-19 22:03:11.498219594,282683540559
2023-07-19 22:03:12.499120255,282712089668
2023-07-19 22:03:13.499880461,282741163703
2023-07-19 22:03:14.50061567,282769848574
2023-07-19 22:03:15.501276843,282799021989
2023-07-19 22:03:16.502171844,282827534184
2023-07-19 22:03:17.503004044,282856513171
2023-07-19 22:03:18.50378774,282888063986
2023-07-19 22:03:19.504628911,282922674450
2023-07-19 22:03:20.50534551,282960561573
2023-07-19 22:03:21.506062932,282995602808
2023-07-19 22:03:22.506622977,283030946047
2023-07-19 22:03:23.506376382,283097056080
2023-07-19 22:03:24.507876778,283133291301
2023-07-19 22:03:25.508101441,283212282660
2023-07-19 22:03:26.508070124,283304988321
2023-07-19 22:03:27.508670695,283410164184
2023-07-19 22:03:28.509243411,283518004200
2023-07-19 22:03:29.509941433,283636329044
2023-07-19 22:03:30.511196423,283774140931
2023-07-19 22:03:31.511642585,283906592406
2023-07-19 22:03:32.511846985,284033141088
2023-07-19 22:03:33.51210015,284161303224
2023-07-19 22:03:34.512391393,284287140319
2023-07-19 22:03:35.512485155,284423830542
2023-07-19 22:03:36.513829131,284521199856
2023-07-19 22:03:37.514424035,284605634316
2023-07-19 22:03:38.515171206,284687680010
2023-07-19 22:03:39.515682257,284760917883
2023-07-19 22:03:40.516223957,284881834179
2023-07-19 22:03:41.516775749,284966395152
2023-07-19 22:03:42.517173946,285054058375
2023-07-19 22:03:43.517702697,285150622770
