timestamp,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-08-05 19:51:00.001080,3.66,,,12.581,,,,,,,,,2.442664,0.55,1.0,4.5,00:00:00,8.921
2023-08-05 19:51:01.002317,3.32,,,12.581,,,,,87235436020.0,2695616.0,0.03323915,1.0,2.442664,0.55,1.0,3.3,00:00:00,9.261
2023-08-05 19:51:02.003598,3.65,,,12.581,,,,,87235436020.0,2695616.0,0.03323915,1.0,2.442664,0.55,0.0,3.0,00:00:00,8.931
2023-08-05 19:51:03.004748,4.05,,,12.581,,,,,87238131636.0,3035784.0,0.04991125,2.0,2.695616,0.55,0.0,2.8,00:00:00,8.530999999999999
2023-08-05 19:51:04.005983,6.66,,,12.581,,,,,87241167420.0,4826092.0,0.06658325,3.0,3.035784,0.55,0.0,2.6,00:00:00,5.920999999999999
2023-08-05 19:51:05.007201,5.08,,,12.581,,,,,87245993512.0,3737032.0,0.08325625,4.0,4.826092,0.55,0.0,2.4,00:00:00,7.5009999999999994
2023-08-05 19:51:06.008440,3.86,,,12.581,122.79,0.13338,0.7682,0.0,87249730544.0,2833136.0,0.09993043333333333,5.0,3.737032,0.5,0.0,2.5,00:00:00,8.721
2023-08-05 19:51:07.009724,3.46,,,13.447975586888317,122.79,0.18879,0.5637,0.0,87252563680.0,2552279.0,0.11660528333333334,6.0,2.833136,0.5,0.0,2.4,00:00:00,9.987975586888318
2023-08-05 19:51:08.011000,3.63,,,11.667205293849312,122.8,0.16155,0.4065,0.0,87255115959.0,2641230.0,0.13327956666666668,7.0,2.552279,0.5,0.0,2.4,00:00:00,8.037205293849311
2023-08-05 19:51:09.012298,3.36,,,12.333798244183436,122.81,0.17907,0.4907,0.0,87257757189.0,2475721.0,0.14995466666666665,8.0,2.64123,0.5,0.0,2.3,00:00:00,8.973798244183437
2023-08-05 19:51:10.013597,3.68,,,11.387990320594465,122.76,0.18501,0.4975,0.0,87260232910.0,2705348.0,0.1666291,9.0,2.475721,0.46,0.0,2.3,00:00:00,7.707990320594465
2023-08-05 19:51:11.014903,3.3,,,11.298714581379832,122.75,0.16594,0.4588,0.0,87262938258.0,2442000.0,0.18330393333333334,10.0,2.705348,0.46,0.0,2.3,00:00:00,7.998714581379832
2023-08-05 19:51:12.016210,3.34,,,11.810902458898289,122.72,0.19679,0.5244,0.0,87265380258.0,2462310.0,0.19997973333333335,11.0,2.442,0.46,0.0,2.2,00:00:00,8.470902458898289
2023-08-05 19:51:13.017533,3.47,,,10.973128684855507,122.8,0.16505,0.4071,0.0,87267842568.0,2534108.0,0.21665530000000002,12.0,2.46231,0.46,0.0,2.2,00:00:00,7.503128684855506
2023-08-05 19:51:14.018862,3.24,,,11.522772846529367,122.78,0.16491,0.409,0.0,87272758324.0,2756372.0,0.25000490000000003,15.0,2.381648,0.46,0.0,2.1,00:00:00,8.282772846529367
2023-08-05 19:51:15.020193,3.76,,,11.708805705768052,122.78,0.16807,0.4197,0.0,87275514696.0,2416150.0,0.2666808666666666,16.0,2.756372,0.46,0.0,2.1,00:00:00,7.948805705768052
2023-08-05 19:51:16.021529,3.28,,,11.271321854978678,122.79,0.16877,0.4508,0.0,87277930846.0,2319455.0,0.28335676666666665,17.0,2.41615,0.59,0.0,2.1,00:00:00,7.991321854978679
2023-08-05 19:51:17.022861,3.15,,,11.57174030952723,122.76,0.17978,0.4958,0.0,87280250301.0,2396982.0,0.3000306333333333,18.0,2.319455,0.59,0.0,2.1,00:00:00,8.42174030952723
2023-08-05 19:51:18.024220,3.26,,,11.301310041369497,122.76,0.18209,0.5078,0.0,87282647283.0,2962899.0,0.31670763333333335,19.0,2.396982,0.59,0.0,2.0,00:00:00,8.041310041369497
2023-08-05 19:51:19.025611,4.04,,,10.78435839774388,122.75,0.16562,0.41,0.0,87285610182.0,2506566.0,0.33338035,20.0,2.962899,0.59,0.0,2.0,00:00:00,6.74435839774388
2023-08-05 19:51:20.026916,3.4,,,12.310606053558852,122.75,0.16427,0.4076,0.0,87288116748.0,2324019.0,0.3500566,21.0,2.506566,0.54,0.0,2.0,00:00:00,8.910606053558851
2023-08-05 19:51:21.028244,3.17,,,12.171622313410053,122.73,0.15318,0.388,0.0,87290440767.0,2409977.0,0.36673273333333334,22.0,2.324019,0.54,0.0,2.0,00:00:00,9.001622313410053
2023-08-05 19:51:22.029556,3.27,,,10.56588433731265,122.77,0.15429,0.3877,0.0,87292850744.0,4259748.0,0.38340846666666667,23.0,2.409977,0.54,0.0,2.0,00:00:00,7.29588433731265
2023-08-05 19:51:23.030558,5.8,,,11.582078829409598,122.77,0.16682,0.413,0.0,87297110492.0,2621283.0,0.4000840333333333,24.0,4.259748,0.54,0.0,2.0,00:00:00,5.782078829409598
2023-08-05 19:51:24.031899,3.57,,,14.345273926954848,122.75,0.13569,0.7581,0.0,87299731775.0,2767375.0,0.41675731666666666,25.0,2.621283,0.54,1.0,1.9,00:00:00,10.775273926954847
2023-08-05 19:51:25.033217,3.75,,,13.743336569861148,122.74,0.13735,0.7773,0.0,87302499150.0,2617693.0,0.4334285,26.0,2.767375,0.54,1.0,1.9,00:00:00,9.993336569861148
2023-08-05 19:51:26.034557,3.56,,,11.911783910423143,122.78,0.16534,0.4135,0.0,87305116843.0,2503445.0,0.45012043333333335,27.0,2.617693,0.58,0.0,1.9,00:00:00,8.351783910423142
2023-08-05 19:51:27.035921,3.39,,,12.24304371689262,122.78,0.16374,0.4411,0.0,87307620288.0,2459376.0,0.4667943666666667,28.0,2.503445,0.58,0.0,1.9,00:00:00,8.85304371689262
2023-08-05 19:51:28.037248,3.37,,,11.131587296425902,122.79,0.16158,0.4161,0.0,87310079664.0,2993711.0,0.4834607666666667,29.0,2.459376,0.58,0.0,1.9,00:00:00,7.761587296425902
2023-08-05 19:51:29.038529,4.1,,,11.50359490987186,122.76,0.17467,0.4653,0.0,87313073375.0,2479409.0,0.5001464333333333,30.0,2.993711,0.58,0.0,1.9,00:00:00,7.40359490987186
2023-08-05 19:51:30.039910,3.32,,,12.080831837860233,122.75,0.16845,0.4145,0.0,87315552784.0,2396616.0,0.5168395166666666,31.0,2.479409,0.53,0.0,1.9,00:00:00,8.760831837860232
2023-08-05 19:51:31.041279,3.31,,,11.958605824270242,122.75,0.16142,0.409,0.0,87317949400.0,2476048.0,0.5335116000000001,32.0,2.396616,0.53,0.0,1.9,00:00:00,8.648605824270241
2023-08-05 19:51:32.042579,3.32,,,11.967555258407286,122.78,0.16607,0.4057,0.0,87320425448.0,2851033.0,0.550188,33.0,2.476048,0.53,0.0,1.8,00:00:00,8.647555258407285
2023-08-05 19:51:33.044040,3.88,,,11.862637017543591,122.73,0.15955,0.4073,0.0,87323276481.0,2633790.0,0.5668632333333333,34.0,2.851033,0.53,0.0,1.8,00:00:00,7.982637017543591
2023-08-05 19:51:34.045395,3.59,,,11.969810347912214,122.72,0.16832,0.4201,0.0,87325910271.0,2609526.0,0.5835364999999999,35.0,2.63379,0.53,0.0,1.8,00:00:00,8.379810347912214
2023-08-05 19:51:35.046672,3.56,,,11.339268364533723,122.75,0.16569,0.408,0.0,87328519797.0,2394357.0,0.6002081666666667,36.0,2.609526,0.53,0.0,1.8,00:00:00,7.779268364533722
2023-08-05 19:51:36.048056,3.23,,,11.884362434324546,122.74,0.16223,0.4037,0.0,87330914154.0,2354148.0,0.61690175,37.0,2.394357,0.49,0.0,1.8,00:00:00,8.654362434324545
2023-08-05 19:51:37.049409,3.21,,,11.626745220481324,122.73,0.16475,0.4092,0.0,87333268302.0,2342860.0,0.6335738000000001,38.0,2.354148,0.49,0.0,1.8,00:00:00,8.416745220481324
2023-08-05 19:51:38.050365,3.18,,,11.414735027437564,122.7,0.15699,0.4012,0.0,87335611162.0,2385861.0,0.6502624166666667,39.0,2.34286,0.49,0.0,1.8,00:00:00,8.234735027437564
2023-08-05 19:51:39.051730,3.24,,,11.30199718008776,122.77,0.16531,0.4114,0.0,87337997023.0,2521293.0,0.66693605,40.0,2.385861,0.49,0.0,1.8,00:00:00,8.06199718008776
2023-08-05 19:51:40.053048,3.45,,,11.25850862293907,122.75,0.16237,0.4099,0.0,87340518316.0,2264537.0,0.68360915,41.0,2.521293,0.45,0.0,1.8,00:00:00,7.80850862293907
2023-08-05 19:51:41.054373,3.09,,,10.642276720367672,122.73,0.16122,0.4228,0.0,87342782853.0,2629165.0,0.7002839333333333,42.0,2.264537,0.45,0.0,1.8,00:00:00,7.552276720367672
2023-08-05 19:51:42.055725,3.59,,,11.218317840560278,122.74,0.16221,0.4102,0.0,87345412018.0,2501048.0,0.71695955,43.0,2.629165,0.45,0.0,1.8,00:00:00,7.628317840560278
2023-08-05 19:51:43.057049,3.38,,,11.808838113518524,122.73,0.16653,0.4618,0.0,87347913066.0,2381539.0,0.73363395,44.0,2.501048,0.45,0.0,1.8,00:00:00,8.428838113518523
2023-08-05 19:51:44.058367,3.27,,,10.860697731055797,122.7,0.16473,0.4107,0.0,87350294605.0,2784695.0,0.7503071833333333,45.0,2.381539,0.45,0.0,1.8,00:00:00,7.590697731055798
2023-08-05 19:51:45.059730,3.78,,,10.875679925226498,122.68,0.1639,0.4085,0.0,87353079300.0,3092838.0,0.7669784333333334,46.0,2.784695,0.45,0.0,1.8,00:00:00,7.095679925226499
2023-08-05 19:51:46.061042,4.24,,,11.776995050046883,122.71,0.16354,0.4073,0.0,87356172138.0,2464770.0,0.7836500166666667,47.0,3.092838,0.49,0.0,1.8,00:00:00,7.536995050046883
2023-08-05 19:51:47.062486,3.31,,,12.280178611516256,122.69,0.1677,0.4165,0.0,87358636908.0,2384082.0,0.8003217666666667,48.0,2.46477,0.49,0.0,1.8,00:00:00,8.970178611516255
2023-08-05 19:51:48.063802,3.26,,,11.022095184625053,122.72,0.16633,0.4075,0.0,87361020990.0,2631530.0,0.8169987,49.0,2.384082,0.49,0.0,1.8,00:00:00,7.762095184625053
2023-08-05 19:51:49.065144,3.62,,,10.789823753828477,122.7,0.16649,0.4132,0.0,87363652520.0,2415960.0,0.8336673833333333,50.0,2.63153,0.49,0.0,1.8,00:00:00,7.169823753828477
2023-08-05 19:51:50.066554,3.24,,,11.265816183294218,122.73,0.16165,0.4045,0.0,87366068480.0,2258836.0,0.8503578333333334,51.0,2.41596,0.45,0.0,1.8,00:00:00,8.025816183294218
2023-08-05 19:51:51.067917,3.06,,,11.18527866560894,122.71,0.16148,0.4121,0.0,87368327316.0,2590572.0,0.8670316666666668,52.0,2.258836,0.45,0.0,1.8,00:00:00,8.12527866560894
2023-08-05 19:51:52.069232,3.54,,,10.534895207612708,122.73,0.16353,0.4123,0.0,87370917888.0,2641554.0,0.8836981666666667,53.0,2.590572,0.45,0.0,1.8,00:00:01,6.994895207612708
2023-08-05 19:51:53.070561,3.58,,,10.83611183934781,122.73,0.16294,0.4212,0.0,87373559442.0,2313066.0,0.9003870833333333,54.0,2.641554,0.45,0.0,1.8,00:00:01,7.25611183934781
2023-08-05 19:51:54.071881,3.2,,,10.844599352627409,122.73,0.16536,0.4169,0.0,87375872508.0,2650404.0,0.9170628333333333,55.0,2.313066,0.45,0.0,1.8,00:00:01,7.6445993526274085
2023-08-05 19:51:55.073237,3.56,,,10.326538304565842,122.73,0.15981,0.4109,0.0,87378522912.0,2447304.0,0.9337367333333333,56.0,2.650404,0.45,0.0,1.8,00:00:01,6.766538304565842
2023-08-05 19:51:56.074528,3.46,,,11.096663946926258,122.69,0.16163,0.4121,0.0,87380970216.0,2573891.0,0.9504002333333333,57.0,2.447304,0.42,0.0,1.7,00:00:01,7.636663946926258
2023-08-05 19:51:57.075883,3.43,,,10.548742213656993,122.72,0.16538,0.4033,0.0,87383544107.0,2897917.0,0.9670893833333333,58.0,2.573891,0.42,0.0,1.8,00:00:01,7.118742213656994
2023-08-05 19:51:58.077360,3.9,,,11.607724805499045,122.69,0.15955,0.4061,0.0,87386442024.0,2380772.0,0.98376665,59.0,2.897917,0.42,0.0,1.8,00:00:01,7.707724805499044
2023-08-05 19:51:59.078744,3.21,,,11.96043452580032,122.72,0.16463,0.4112,0.0,87388822796.0,2579508.0,1.0004390666666667,60.0,2.380772,0.42,0.0,1.7,00:00:01,8.750434525800319
2023-08-05 19:52:00.080188,3.56,,,11.364362229644657,122.72,0.17207,0.4097,0.0,87391402304.0,2384142.0,1.0171153,61.0,2.579508,0.46,0.0,1.8,00:00:01,7.804362229644656
2023-08-05 19:52:01.081595,3.21,,,11.402825671337682,122.71,0.16152,0.407,0.0,87393786446.0,2283102.0,1.0337903166666667,62.0,2.384142,0.46,0.0,1.7,00:00:01,8.192825671337683
2023-08-05 19:52:02.082958,3.21,,,10.104325553688177,122.7,0.1697,0.438,0.0,87396069548.0,2865847.0,1.0504643833333334,63.0,2.283102,0.46,0.0,1.8,00:00:01,6.894325553688177
2023-08-05 19:52:03.084233,3.81,,,11.969812065440532,122.64,0.20743,0.539,0.0,87398935395.0,3226649.0,1.0671410333333333,64.0,2.865847,0.46,0.0,1.7,00:00:01,8.159812065440532
2023-08-05 19:52:04.085710,4.35,,,11.517580316912271,122.71,0.15277,0.3726,0.0,87402162044.0,2641630.0,1.0838143833333334,65.0,3.226649,0.46,1.0,1.7,00:00:01,7.167580316912272
