timestamp,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-07-21 01:03:52.008305,20.76,8.67,119702667.0,177.0,15692164620,29085786,0.13419571666666666,8,50.462664,3.34,1.0,5.5,00:00:00,156.24
2023-07-21 01:03:53.015379,20.34,8.73,161818144.0,151.0,15721250406,37468978,0.15087483333333335,9,29.085786,3.34,1.0,5.0,00:00:00,130.66
2023-07-21 01:03:54.021001,28.5,21.02,2281972247.0,88.0,15758719384,38339870,0.16754828333333333,10,37.468978,3.34,0.0,4.8,00:00:00,59.5
2023-07-21 01:03:55.025506,23.86,15.17,1582140778.0,126.0,15797059254,31052904,0.18422850000000002,11,38.33987,3.34,0.0,4.6,00:00:00,102.14
2023-07-21 01:03:56.032644,20.03,7.88,159740751.0,114.0,15828112158,29092610,0.20090861666666668,12,31.052904,3.34,1.0,4.4,00:00:00,93.97
2023-07-21 01:03:57.040084,19.86,7.43,166690895.0,107.0,15857204768,28913744,0.2175886833333333,13,29.09261,3.34,1.0,4.4,00:00:00,87.14
2023-07-21 01:03:58.047374,19.81,7.31,122290625.0,102.0,15886118512,29245968,0.23426866666666665,14,28.913744,3.07,0.0,4.2,00:00:00,82.19
2023-07-21 01:03:59.054293,19.97,8.36,123921594.0,96.0,15915364480,28861222,0.25094748333333333,15,29.245968,3.07,0.0,4.0,00:00:00,76.03
2023-07-21 01:04:00.061287,19.69,7.27,113815922.0,94.0,15944225702,28714538,0.2676254666666667,16,28.861222,3.07,0.0,4.0,00:00:00,74.31
2023-07-21 01:04:01.068005,19.53,7.01,110973313.0,93.0,15972940240,29006510,0.2843026,17,28.714538,3.07,0.0,3.8,00:00:00,73.47
2023-07-21 01:04:02.075282,20.08,7.96,118471678.0,93.0,16001946750,28864044,0.3009816666666667,18,29.00651,2.82,0.0,3.8,00:00:00,72.92
2023-07-21 01:04:03.082548,19.76,7.55,114520399.0,94.0,16030810794,29253594,0.31766063333333333,19,28.864044,2.82,0.0,3.6,00:00:00,74.24
2023-07-21 01:04:04.089649,19.82,8.06,115962033.0,92.0,16060064388,28642115,0.33434003333333334,20,29.253594,2.82,0.0,3.5,00:00:00,72.18
2023-07-21 01:04:05.096833,19.56,7.36,111486520.0,100.0,16088706503,28925461,0.35102088333333337,21,28.642115,2.82,0.0,3.4,00:00:00,80.44
2023-07-21 01:04:06.104182,19.7,8.02,114708535.0,101.0,16117631964,28527372,0.36769989999999997,22,28.925461,2.82,0.0,3.4,00:00:00,81.3
2023-07-21 01:04:07.111332,19.7,7.07,111915154.0,103.0,16146159336,29076993,0.3843799833333333,23,28.527372,2.82,0.0,3.4,00:00:00,83.3
2023-07-21 01:04:08.118632,19.87,7.7,124617276.0,101.0,16175236329,28795068,0.40106048333333333,24,29.076993,2.6,0.0,3.3,00:00:00,81.13
2023-07-21 01:04:09.125826,19.68,7.03,111640123.0,94.0,16204031397,29111933,0.41774011666666666,25,28.795068,2.6,0.0,3.2,00:00:00,74.32
