timestamp,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
2023-07-21 00:53:34.007902,20.92,9.66,123169848.0,145.0,337883015136,29406428,0.13436171666666666,8,48.934456,2.56,1.0,6.1,00:00:00,124.08
2023-07-21 00:53:35.015183,20.05,7.95,119161990.0,135.0,337912421564,36079234,0.15104076666666666,9,29.406428,2.56,0.0,5.7,00:00:00,114.95
2023-07-21 00:53:36.022587,28.73,19.82,2086879881.0,95.0,337948500798,41254668,0.16771756666666665,10,36.079234,2.56,0.0,5.3,00:00:00,66.27
2023-07-21 00:53:37.029404,24.19,16.22,1415547475.0,107.0,337989755466,31874644,0.18439208333333335,11,41.254668,2.43,2.0,5.0,00:00:00,82.81
2023-07-21 00:53:38.036720,21.95,12.43,623996991.0,137.0,338021630110,29697377,0.2010713166666667,12,31.874644,2.43,2.0,4.7,00:00:00,115.05
2023-07-21 00:53:39.044159,20.07,8.55,180601043.0,123.0,338051327487,29044461,0.21775003333333334,13,29.697377,2.43,0.0,4.7,00:00:00,102.93
2023-07-21 00:53:40.051283,19.91,8.14,133697593.0,108.0,338080371948,29394294,0.23443021666666666,14,29.044461,2.43,0.0,4.5,00:00:00,88.09
2023-07-21 00:53:41.058611,20.03,8.77,123000684.0,104.0,338109766242,28970794,0.25111028333333335,15,29.394294,2.32,0.0,4.4,00:00:00,83.97
2023-07-21 00:53:42.065947,19.86,7.94,120922855.0,97.0,338138737036,29394832,0.26778929999999995,16,28.970794,2.32,0.0,4.2,00:00:00,77.14
2023-07-21 00:53:43.073384,20.04,8.6,120646917.0,96.0,338168131868,28988423,0.2844689,17,29.394832,2.32,0.0,4.1,00:00:00,75.96000000000001
2023-07-21 00:53:44.080489,19.95,7.85,120771571.0,96.0,338197120291,29504795,0.30114891666666666,18,28.988423,2.32,0.0,3.9,00:00:00,76.05
2023-07-21 00:53:45.087720,19.98,8.72,122791556.0,95.0,338226625086,28831917,0.3178283333333333,19,29.504795,2.32,0.0,3.8,00:00:00,75.02
2023-07-21 00:53:46.095196,19.8,7.64,120412477.0,99.0,338255457003,29164740,0.33450786666666665,20,28.831917,2.32,0.0,3.7,00:00:00,79.2
2023-07-21 00:53:47.102221,19.93,7.81,119664798.0,89.0,338284621743,28770095,0.35118761666666665,21,29.16474,2.21,0.0,3.7,00:00:00,69.07
2023-07-21 00:53:48.109332,19.76,7.72,119878299.0,88.0,338313391838,29288738,0.3678665,22,28.770095,2.21,0.0,3.6,00:00:00,68.24
2023-07-21 00:53:49.116427,20.06,8.6,130007554.0,100.0,338342680576,29121703,0.38454505,23,29.288738,2.21,0.0,3.5,00:00:00,79.94
2023-07-21 00:53:50.123594,19.95,7.79,120283659.0,106.0,338371802279,29508609,0.4012261833333334,24,29.121703,2.21,0.0,3.4,00:00:00,86.05
2023-07-21 00:53:51.130714,19.94,8.42,120493413.0,102.0,338401310888,28780608,0.41790594999999997,25,29.508609,2.11,0.0,3.4,00:00:00,82.06
2023-07-21 00:53:52.137823,19.78,7.79,120036997.0,96.0,338430091496,29272378,0.43458563333333333,26,28.780608,2.11,0.0,3.3,00:00:00,76.22
2023-07-21 00:53:53.144942,20.52,9.57,131327264.0,93.0,338459363874,29833689,0.45126305,27,29.272378,2.11,0.0,3.2,00:00:00,72.48
2023-07-21 00:53:54.151635,20.15,8.43,121488319.0,97.0,338489197563,29535424,0.46794145,28,29.833689,2.11,0.0,3.2,00:00:00,76.85
2023-07-21 00:53:55.158871,19.98,8.31,119739173.0,92.0,338518732987,29050621,0.48462001666666665,29,29.535424,2.11,0.0,3.2,00:00:00,72.02
2023-07-21 00:53:56.165944,19.79,8.09,120661699.0,98.0,338547783608,29123491,0.5012985,30,29.050621,2.11,0.0,3.1,00:00:00,78.21000000000001
2023-07-21 00:53:57.173132,19.8,7.99,119931355.0,96.0,338576907099,28790352,0.5179786666666667,31,29.123491,2.03,0.0,3.1,00:00:01,76.2
2023-07-21 00:53:58.180186,19.85,7.39,122984424.0,101.0,338605697451,29040782,0.53465535,32,28.790352,2.03,0.0,3.0,00:00:01,81.15
2023-07-21 00:53:59.187321,19.76,7.91,129246707.0,104.0,338663594048,29259944,0.5680128999999999,34,28.855815,2.03,0.0,3.0,00:00:01,84.24
2023-07-21 00:54:00.194383,19.93,7.99,121089374.0,101.0,338692853992,28819264,0.584692,35,29.259944,2.03,0.0,3.0,00:00:01,81.07
2023-07-21 00:54:01.201593,19.81,8.01,120175357.0,97.0,338721673256,28678046,0.6013708666666666,36,28.819264,1.94,0.0,3.0,00:00:01,77.19
2023-07-21 00:54:02.208866,19.69,7.63,120102066.0,97.0,338750351302,29249975,0.6180497333333334,37,28.678046,1.94,0.0,2.9,00:00:01,77.31
2023-07-21 00:54:03.216025,19.86,8.07,118727913.0,90.0,338779601277,28806802,0.6347286833333333,38,29.249975,1.94,0.0,2.9,00:00:01,70.14
2023-07-21 00:54:04.223166,19.75,7.72,121371804.0,100.0,338808408079,29246283,0.6514078833333333,39,28.806802,1.94,0.0,2.8,00:00:01,80.25
2023-07-21 00:54:05.230340,19.91,8.08,119538057.0,94.0,338837654362,28890230,0.6680880666666666,40,29.246283,1.94,0.0,2.8,00:00:01,74.09
2023-07-21 00:54:06.237746,19.87,7.82,121243366.0,100.0,338866544592,29202480,0.6847677833333333,41,28.89023,1.94,0.0,2.8,00:00:01,80.13
2023-07-21 00:54:07.244943,19.82,8.2,118771676.0,105.0,338895747072,28702834,0.7014465666666666,42,29.20248,1.87,0.0,2.8,00:00:01,85.18
2023-07-21 00:54:08.252237,19.75,7.81,120629852.0,105.0,338924449906,29244316,0.7181286333333333,43,28.702834,1.87,0.0,2.7,00:00:01,85.25
2023-07-21 00:54:09.259339,19.87,7.99,128535827.0,101.0,338953694222,28796121,0.7348086833333334,44,29.244316,1.87,0.0,2.7,00:00:01,81.13
2023-07-21 00:54:10.266491,19.85,7.81,121872301.0,95.0,338982490343,29164643,0.7514886500000001,45,28.796121,1.87,0.0,2.7,00:00:01,75.15
2023-07-21 00:54:11.273396,19.73,7.95,119913364.0,92.0,339011654986,28829570,0.7681693666666667,46,29.164643,1.8,0.0,2.7,00:00:01,72.27
2023-07-21 00:54:12.280351,19.89,8.36,122290299.0,94.0,339040484556,29133380,0.7848501166666666,47,28.82957,1.8,0.0,2.7,00:00:01,74.11
2023-07-21 00:54:13.287430,19.85,8.21,119146852.0,90.0,339069617936,28676568,0.8015291833333333,48,29.13338,1.8,0.0,2.6,00:00:01,70.15
2023-07-21 00:54:14.294491,19.7,7.62,122173496.0,96.0,339098294504,29009561,0.8182076666666667,49,28.676568,1.8,0.0,2.6,00:00:01,76.3
2023-07-21 00:54:15.301215,19.69,7.2,118227617.0,94.0,339127304065,28947559,0.8348876,50,29.009561,1.8,0.0,2.6,00:00:01,74.31
2023-07-21 00:54:16.308432,19.93,8.08,120760800.0,100.0,339156251624,28457704,0.8515664333333334,51,28.947559,1.8,0.0,2.6,00:00:01,80.07
2023-07-21 00:54:17.311920,19.39,6.85,118875544.0,101.0,339184709328,28525056,0.8682466666666666,52,28.457704,1.73,0.0,2.6,00:00:01,81.61
2023-07-21 00:54:18.318949,19.52,7.25,119489898.0,96.0,339213234384,28719021,0.8849267833333333,53,28.525056,1.73,0.0,2.6,00:00:01,76.48
2023-07-21 00:54:19.323894,19.55,7.27,127927740.0,95.0,339241953405,28686891,0.9016063,54,28.719021,1.73,0.0,2.6,00:00:01,75.45
2023-07-21 00:54:20.331041,19.69,7.13,119795140.0,94.0,339270640296,28609516,0.9182849833333333,55,28.686891,1.73,0.0,2.5,00:00:01,74.31
2023-07-21 00:54:21.338163,19.49,6.65,118661636.0,88.0,339299249812,28993282,0.93496545,56,28.609516,1.67,0.0,2.5,00:00:01,68.51
2023-07-21 00:54:22.345259,19.85,7.5,120292312.0,87.0,339328243094,29324893,0.9516457833333334,57,28.993282,1.67,0.0,2.5,00:00:01,67.15
2023-07-21 00:54:23.352543,20.04,8.83,118687451.0,89.0,339357567987,28650819,0.9683259833333333,58,29.324893,1.67,0.0,2.5,00:00:01,68.96000000000001
2023-07-21 00:54:24.359689,19.65,7.61,122829057.0,103.0,339386218806,29034562,0.9850054,59,28.650819,1.67,0.0,2.5,00:00:01,83.35
2023-07-21 00:54:25.366731,19.69,7.85,119855764.0,104.0,339415253368,28558930,1.0016857333333333,60,29.034562,1.67,0.0,2.5,00:00:01,84.31
2023-07-21 00:54:26.373869,19.64,7.4,121463860.0,105.0,339443812298,28998183,1.0183661499999999,61,28.55893,1.67,0.0,2.5,00:00:01,85.36
2023-07-21 00:54:27.380988,19.82,7.12,118685576.0,106.0,339472810481,28620685,1.0350462,62,28.998183,1.62,0.0,2.5,00:00:01,86.18
2023-07-21 00:54:28.388476,19.58,7.1,119800811.0,104.0,339501431166,28956210,1.0517238333333334,63,28.620685,1.62,0.0,2.5,00:00:01,84.42
2023-07-21 00:54:29.395673,19.78,8.55,130844335.0,95.0,339530387376,28776908,1.0684018,64,28.95621,1.62,0.0,2.4,00:00:01,75.22
2023-07-21 00:54:30.402529,19.63,7.22,120232317.0,97.0,339559164284,28566841,1.0850812666666667,65,28.776908,1.62,0.0,2.4,00:00:01,77.37
