timestamp,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,cpu_time_process,x_rest
2023-04-07 21:09:59.010303,21.88,,,36.292062629795254,122.75,0.29402,0.9405,0.0,8649579552,17016,0.16668168333333336,10,14.539884,1.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537436.583333333,894984.0,4062953.0,1235864.774440247,1064091.0,894984.0,992446.0,3197982.0,1435104.0,1847168.0,3971324.0,4048308.0,3925521.0,2923086.0,2086272.0,4062953.0,3.8,00:00:00,14.412062629795255
2023-04-07 21:10:00.011377,22.41,,,38.706617062703856,122.7,0.33804,0.9576,0.0,8665624980,14148,0.18334438333333333,11,16.045428,1.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537436.583333333,894984.0,4062953.0,1235864.774440247,1064091.0,894984.0,992446.0,3197982.0,1435104.0,1847168.0,3971324.0,4048308.0,3925521.0,2923086.0,2086272.0,4062953.0,3.8,00:00:00,16.296617062703856
2023-04-07 21:10:01.012460,22.91,,,39.84181604649688,122.69,0.37054,0.8766,0.0,8682084384,20832,0.20000945,12,16.459404,1.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667254.25,923888.0,4053263.0,1119485.7972468226,1423195.0,3973644.0,1469634.0,2475657.0,1951762.0,923888.0,3908491.0,4042246.0,4053263.0,3223617.0,1647620.0,2914034.0,3.7,00:00:00,16.93181604649688
2023-04-07 21:10:02.013593,20.03,,,40.458802976432615,122.66,0.34306,0.959,0.0,8698935180,22440,0.2166853,13,16.850796,1.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667254.25,923888.0,4053263.0,1119485.7972468226,1423195.0,3973644.0,1469634.0,2475657.0,1951762.0,923888.0,3908491.0,4042246.0,4053263.0,3223617.0,1647620.0,2914034.0,3.8,00:00:00,20.428802976432614
2023-04-07 21:10:03.014292,19.07,,,37.90256856355536,122.69,0.31829,0.9221,0.0,8713692552,18096,0.23334928333333332,14,14.757372,1.61,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331255.333333333,1009782.0,3921431.0,962126.9757801665,1659324.0,2855376.0,2029616.0,3086935.0,1009782.0,1224794.0,1566040.0,1196922.0,3326790.0,2644631.0,3921431.0,3453423.0,3.8,00:00:00,18.832568563555363
2023-04-07 21:10:04.015381,21.02,,,36.871177805008664,122.71,0.35012,0.9221,0.0,8727731760,11808,0.25000906666666667,15,14.039208,1.61,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331255.333333333,1009782.0,3921431.0,962126.9757801665,1659324.0,2855376.0,2029616.0,3086935.0,1009782.0,1224794.0,1566040.0,1196922.0,3326790.0,2644631.0,3921431.0,3453423.0,3.8,00:00:00,15.851177805008664
2023-04-07 21:10:05.016471,17.18,,,37.55246061063905,122.75,0.31674,0.9517,0.0,8743213152,7008,0.2666685,16,15.481392,1.61,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676546.0,871683.0,2860330.0,658694.7936085422,1242127.0,2860330.0,1020579.0,2798509.0,950393.0,1358423.0,1351812.0,871683.0,1486083.0,1858020.0,2095517.0,2225076.0,3.8,00:00:00,20.372460610639052
2023-04-07 21:10:06.017557,15.88,,,34.0008010169979,122.75,0.28031,0.9377,0.0,8755766172,20160,0.28334995,17,12.55302,1.61,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676546.0,871683.0,2860330.0,658694.7936085422,1242127.0,2860330.0,1020579.0,2798509.0,950393.0,1358423.0,1351812.0,871683.0,1486083.0,1858020.0,2095517.0,2225076.0,3.9,00:00:00,18.120801016997895
2023-04-07 21:10:07.018286,16.91,,,31.851711311497155,122.78,0.27222,0.9013,0.0,8767548492,8304,0.30000499999999997,18,11.78232,1.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094674.5833333333,917900.0,3534956.0,792821.2640167243,1940528.0,3534956.0,917900.0,1073530.0,2555175.0,2450738.0,1970585.0,2521125.0,1584562.0,1764546.0,3388817.0,1433633.0,3.9,00:00:00,14.941711311497155
2023-04-07 21:10:08.019374,16.96,,,31.909307186615553,122.76,0.2724,0.9322,0.0,8779835664,20064,0.31667,19,12.287172,1.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094674.5833333333,917900.0,3534956.0,792821.2640167243,1940528.0,3534956.0,917900.0,1073530.0,2555175.0,2450738.0,1970585.0,2521125.0,1584562.0,1764546.0,3388817.0,1433633.0,3.9,00:00:00,14.949307186615552
2023-04-07 21:10:09.020451,17.5,,,32.41093625702266,122.7,0.29157,0.9418,0.0,8792307816,14508,0.33333746666666664,20,12.472152,1.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570932.5833333333,933187.0,2742112.0,645217.1014452497,1413655.0,2595925.0,933187.0,945012.0,1720548.0,952544.0,1296305.0,966615.0,2742112.0,1603094.0,1225574.0,2456620.0,4.0,00:00:00,14.910936257022662
2023-04-07 21:10:10.021529,17.12,,,33.22891369590479,122.75,0.27513,0.9338,0.0,8805172980,16752,0.3500095333333333,21,12.865164,1.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570932.5833333333,933187.0,2742112.0,645217.1014452497,1413655.0,2595925.0,933187.0,945012.0,1720548.0,952544.0,1296305.0,966615.0,2742112.0,1603094.0,1225574.0,2456620.0,4.0,00:00:00,16.108913695904786
2023-04-07 21:10:11.022286,16.01,,,32.08335097818712,122.69,0.28111,0.8655,0.0,8817724656,17196,0.36666868333333336,22,12.551676,1.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166983.0,876924.0,3904019.0,1042954.654751586,1292353.0,2148455.0,2095873.0,1725659.0,1227348.0,3485385.0,876924.0,1245755.0,3545596.0,3235322.0,1221107.0,3904019.0,4.0,00:00:00,16.07335097818712
2023-04-07 21:10:12.023370,16.99,,,31.664624769845215,122.73,0.2743,0.9166,0.0,8829643560,6372,0.38334338333333334,23,11.918904,1.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166983.0,876924.0,3904019.0,1042954.654751586,1292353.0,2148455.0,2095873.0,1725659.0,1227348.0,3485385.0,876924.0,1245755.0,3545596.0,3235322.0,1221107.0,3904019.0,4.0,00:00:01,14.674624769845217
2023-04-07 21:10:13.024495,14.32,,,31.967552007242883,122.75,0.26682,0.8956,0.0,8842135788,14952,0.4000159833333334,24,12.492228,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641547.0833333333,920212.0,3744647.0,970567.2275623552,1055854.0,992474.0,3652844.0,1410987.0,1083315.0,1538486.0,946357.0,1374007.0,920212.0,953679.0,2025703.0,3744647.0,4.0,00:00:01,17.647552007242883
2023-04-07 21:10:14.025582,14.78,,,29.3900257369328,122.72,0.25934,0.8995,0.0,8852684604,6600,0.4166684166666667,25,10.548816,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641547.0833333333,920212.0,3744647.0,970567.2275623552,1055854.0,992474.0,3652844.0,1410987.0,1083315.0,1538486.0,946357.0,1374007.0,920212.0,953679.0,2025703.0,3744647.0,4.0,00:00:01,14.6100257369328
2023-04-07 21:10:15.026279,15.96,,,30.296002279438092,122.68,0.30212,0.9484,0.0,8863372488,11268,0.4333405166666667,26,10.687884,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596968.0,866841.0,3808048.0,859753.8076286722,1459389.0,866841.0,2723857.0,1521256.0,941374.0,959798.0,2201972.0,1491298.0,904936.0,986691.0,3808048.0,1298156.0,4.0,00:00:01,14.336002279438091
2023-04-07 21:10:16.027362,15.46,,,30.889412547293166,122.76,0.27187,0.9075,0.0,8875110708,14460,0.45000525,27,11.73822,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596968.0,866841.0,3808048.0,859753.8076286722,1459389.0,866841.0,2723857.0,1521256.0,941374.0,959798.0,2201972.0,1491298.0,904936.0,986691.0,3808048.0,1298156.0,4.1,00:00:01,15.429412547293165
2023-04-07 21:10:17.028459,17.65,,,30.666691652605078,122.74,0.26573,0.9246,0.0,8886495120,6240,0.46667638333333333,28,11.384412,1.41,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714056.0,877599.0,3568594.0,875874.1145500495,1398563.0,3095792.0,3568594.0,1363031.0,1032970.0,1014340.0,1014874.0,877599.0,1761005.0,2781021.0,1500251.0,1160632.0,4.1,00:00:01,13.016691652605079
2023-04-07 21:10:18.029565,18.73,,,33.12205816579049,122.66,0.28794,0.9452,0.0,8899518780,8268,0.4833419,29,13.02366,1.41,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714056.0,877599.0,3568594.0,875874.1145500495,1398563.0,3095792.0,3568594.0,1363031.0,1032970.0,1014340.0,1014874.0,877599.0,1761005.0,2781021.0,1500251.0,1160632.0,4.0,00:00:01,14.392058165790491
2023-04-07 21:10:19.030292,20.01,,,35.3523834656063,122.57,0.35471,0.8834,0.0,8913162288,19128,0.5000132,30,13.643508,1.41,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144363.4166666665,1079076.0,3844399.0,1008183.4876966808,1470720.0,1455839.0,1550757.0,3722672.0,1712599.0,1482387.0,3614798.0,2926290.0,3844399.0,1079076.0,1423175.0,1449649.0,4.1,00:00:01,15.3423834656063
2023-04-07 21:10:20.031380,18.63,,,35.46491337009208,122.61,0.26529,0.9254,0.0,8927873328,14556,0.5166696333333333,31,14.71104,1.41,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2144363.4166666665,1079076.0,3844399.0,1008183.4876966808,1470720.0,1455839.0,1550757.0,3722672.0,1712599.0,1482387.0,3614798.0,2926290.0,3844399.0,1079076.0,1423175.0,1449649.0,4.1,00:00:01,16.834913370092078
2023-04-07 21:10:21.032474,17.52,,,35.34704830015911,122.68,0.28764,0.9425,0.0,8941758672,8304,0.53334435,32,13.885344,1.41,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653905.4166666667,959187.0,3448451.0,752359.5097553051,1625955.0,2477981.0,1245810.0,2639002.0,1344086.0,959187.0,1330611.0,1602164.0,3448451.0,1096327.0,1066066.0,1011225.0,4.1,00:00:01,17.82704830015911
2023-04-07 21:10:22.033545,15.27,,,34.0445594968682,122.69,0.30098,0.9442,0.0,8954512980,10452,0.5500084,33,12.754308,1.41,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653905.4166666667,959187.0,3448451.0,752359.5097553051,1625955.0,2477981.0,1245810.0,2639002.0,1344086.0,959187.0,1330611.0,1602164.0,3448451.0,1096327.0,1066066.0,1011225.0,4.1,00:00:01,18.774559496868203
2023-04-07 21:10:23.034291,15.52,,,31.297711435198053,122.76,0.25823,0.9098,0.0,8965776072,9288,0.5666745666666666,34,11.263092,1.29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657067.5,894276.0,3712754.0,884269.4298291764,894276.0,3712754.0,2186867.0,1194619.0,1033631.0,948734.0,976510.0,1185163.0,1568432.0,3214100.0,1403722.0,1566002.0,4.1,00:00:01,15.777711435198054
2023-04-07 21:10:24.035413,15.33,,,30.104210615591054,122.77,0.2195,0.886,0.0,8977315344,7848,0.5833359333333333,35,11.539272,1.29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657067.5,894276.0,3712754.0,884269.4298291764,894276.0,3712754.0,2186867.0,1194619.0,1033631.0,948734.0,976510.0,1185163.0,1568432.0,3214100.0,1403722.0,1566002.0,4.1,00:00:01,14.774210615591054
2023-04-07 21:10:25.036592,18.58,,,29.99190816880341,122.67,0.27354,0.8994,0.0,8988449388,18132,0.6000158166666666,36,11.134044,1.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938020.5,864082.0,3749617.0,709794.2349502307,864082.0,1974911.0,1261531.0,2172380.0,2158535.0,2378612.0,1911952.0,1361106.0,3749617.0,1610430.0,1453229.0,2359861.0,4.1,00:00:01,11.41190816880341
2023-04-07 21:10:26.037673,17.6,,,34.7822186513297,122.67,0.30564,0.9465,0.0,9002150004,9024,0.6166845999999999,37,13.700616,1.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938020.5,864082.0,3749617.0,709794.2349502307,864082.0,1974911.0,1261531.0,2172380.0,2158535.0,2378612.0,1911952.0,1361106.0,3749617.0,1610430.0,1453229.0,2359861.0,4.1,00:00:01,17.1822186513297
2023-04-07 21:10:27.038274,19.17,,,33.39640139818425,122.68,0.31379,0.9068,0.0,9014855688,23664,0.6333406166666666,38,12.705684,1.27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990997.1666666667,897729.0,4005938.0,968026.3146853528,1431126.0,3082606.0,1357984.0,1757254.0,897729.0,936824.0,1240451.0,1680761.0,2674672.0,3260162.0,1566459.0,4005938.0,4.1,00:00:01,14.226401398184251
2023-04-07 21:10:28.039355,20.09,,,34.75909837570404,122.72,0.29729,0.931,0.0,9029025324,0,0.65000085,39,14.169636,1.27,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990997.1666666667,897729.0,4005938.0,968026.3146853528,1431126.0,3082606.0,1357984.0,1757254.0,897729.0,936824.0,1240451.0,1680761.0,2674672.0,3260162.0,1566459.0,4005938.0,4.1,00:00:01,14.669098375704042
2023-04-07 21:10:29.040433,19.59,,,36.78700352000654,122.76,0.28986,0.9313,0.0,9043822440,8496,0.6666705833333334,40,14.797116,1.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366759.4166666665,928039.0,4034467.0,1111220.070847239,1552702.0,4034467.0,1439802.0,3064504.0,928039.0,1781974.0,1242100.0,1249981.0,2120710.0,3589335.0,3691162.0,3706337.0,4.1,00:00:01,17.197003520006543
2023-04-07 21:10:30.041516,18.65,,,36.69929014515357,122.69,0.35774,0.8922,0.0,9058112424,16380,0.6833513666666666,41,14.289984,1.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366759.4166666665,928039.0,4034467.0,1111220.070847239,1552702.0,4034467.0,1439802.0,3064504.0,928039.0,1781974.0,1242100.0,1249981.0,2120710.0,3589335.0,3691162.0,3706337.0,4.1,00:00:01,18.04929014515357
2023-04-07 21:10:31.042276,19.73,,,35.61238776385137,122.71,0.31026,0.9443,0.0,9071931120,22452,0.7000004833333333,42,13.818696,1.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299023.9166666665,1023311.0,3993975.0,1060516.7904538694,1518066.0,1186117.0,1023311.0,2064542.0,1787814.0,3972830.0,1273779.0,1703323.0,2376252.0,3993975.0,3809523.0,2878755.0,4.1,00:00:01,15.882387763851373
2023-04-07 21:10:32.042792,18.11,,,36.049777202100714,122.67,0.31591,0.9448,0.0,9086312016,13608,0.71667375,43,14.380896,1.27,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299023.9166666665,1023311.0,3993975.0,1060516.7904538694,1518066.0,1186117.0,1023311.0,2064542.0,1787814.0,3972830.0,1273779.0,1703323.0,2376252.0,3993975.0,3809523.0,2878755.0,4.1,00:00:01,17.939777202100714
2023-04-07 21:10:33.043879,17.06,,,33.359071606224376,122.73,0.24666,0.8886,0.0,9099846600,14988,0.7333460166666667,44,13.534584,1.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294717.4166666665,980488.0,3967153.0,1156052.8424485663,3228367.0,3753886.0,3234490.0,1500046.0,1114219.0,1115084.0,3599949.0,980488.0,1001070.0,1435470.0,2606387.0,3967153.0,4.1,00:00:01,16.299071606224377
2023-04-07 21:10:34.044964,15.94,,,32.83801679265447,122.75,0.27064,0.9239,0.0,9112318668,0,0.7500176166666667,45,12.472068,1.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294717.4166666665,980488.0,3967153.0,1156052.8424485663,3228367.0,3753886.0,3234490.0,1500046.0,1114219.0,1115084.0,3599949.0,980488.0,1001070.0,1435470.0,2606387.0,3967153.0,4.1,00:00:01,16.898016792654474
2023-04-07 21:10:35.046061,17.21,,,32.45168533191634,122.73,0.28345,0.9386,0.0,9124212108,9744,0.76668175,46,11.89344,1.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695191.3333333333,935269.0,2835278.0,624552.8942480017,1109729.0,935269.0,1216686.0,2280872.0,2103212.0,991534.0,1421418.0,1995842.0,1981604.0,2835278.0,1036665.0,2434187.0,4.1,00:00:02,15.241685331916337
2023-04-07 21:10:36.046272,16.78,,,33.97039906884731,122.7,0.29914,0.9456,0.0,9136512024,13428,0.7833436166666666,47,12.299916,1.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695191.3333333333,935269.0,2835278.0,624552.8942480017,1109729.0,935269.0,1216686.0,2280872.0,2103212.0,991534.0,1421418.0,1995842.0,1981604.0,2835278.0,1036665.0,2434187.0,4.1,00:00:02,17.190399068847306
2023-04-07 21:10:37.047342,17.27,,,31.81245501643024,122.75,0.28009,0.9064,0.0,9148974660,10416,0.8000133333333334,48,12.462636,1.15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824954.5833333333,916575.0,3537029.0,841482.1452498222,1019449.0,916575.0,1276459.0,3157689.0,1992772.0,2656364.0,3537029.0,1029949.0,1193787.0,1625568.0,2073356.0,1420458.0,4.1,00:00:02,14.542455016430239
2023-04-07 21:10:38.048433,16.46,,,32.5694037494449,122.7,0.28546,0.9343,0.0,9161659956,9564,0.8166739166666667,49,12.685296,1.15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824954.5833333333,916575.0,3537029.0,841482.1452498222,1019449.0,916575.0,1276459.0,3157689.0,1992772.0,2656364.0,3537029.0,1029949.0,1193787.0,1625568.0,2073356.0,1420458.0,4.1,00:00:02,16.1094037494449
2023-04-07 21:10:39.049564,15.52,,,33.138712940241724,122.68,0.29369,0.937,0.0,9174022512,8664,0.8333510833333333,50,12.362556,1.15,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627442.0,852713.0,3427305.0,741900.3152394083,937158.0,883917.0,1431323.0,3427305.0,1609907.0,1733477.0,852713.0,1870336.0,1381900.0,1487963.0,1141041.0,2772264.0,4.1,00:00:02,17.618712940241725
